id,trial,tested_item_points,recallError,tested_SL,TL,TR,BL,BR,AOI,start,end,duration,entry_n,trial_period,exclude_pp,exclude_trial_phase7,AOI_value
Pri_ET_Study2_1,67,2,126,BL,4,3,2,1,TL,25,392,367,1,7,0,0,4
Pri_ET_Study2_1,67,2,126,BL,4,3,2,1,TR,434,884,450,2,7,0,0,3
Pri_ET_Study2_1,67,2,126,BL,4,3,2,1,TL,934,1100,166,3,7,0,0,4
Pri_ET_Study2_1,67,2,126,BL,4,3,2,1,BR,1467,1658,191,4,7,0,0,1
Pri_ET_Study2_1,68,1,30,TR,4,1,2,3,TR,450,634,184,1,7,0,0,1
Pri_ET_Study2_1,68,1,30,TR,4,1,2,3,BL,684,1025,341,2,7,0,0,2
Pri_ET_Study2_1,68,1,30,TR,4,1,2,3,BR,1067,2008,941,3,7,0,0,3
Pri_ET_Study2_1,69,2,60,TL,2,4,1,3,TR,375,633,258,1,7,0,0,4
Pri_ET_Study2_1,69,2,60,TL,2,4,1,3,BR,875,1108,233,2,7,0,0,3
Pri_ET_Study2_1,69,2,60,TL,2,4,1,3,BL,1150,1350,200,3,7,0,0,1
Pri_ET_Study2_1,69,2,60,TL,2,4,1,3,TL,1558,1983,425,4,7,0,0,2
Pri_ET_Study2_1,70,3,50,BR,1,2,4,3,TL,342,542,200,1,7,0,0,1
Pri_ET_Study2_1,70,3,50,BR,1,2,4,3,TR,617,950,333,2,7,0,0,2
Pri_ET_Study2_1,70,3,50,BR,1,2,4,3,BR,992,1267,275,3,7,0,0,3
Pri_ET_Study2_1,70,3,50,BR,1,2,4,3,TR,1308,2008,700,4,7,0,0,2
Pri_ET_Study2_1,71,3,170,BL,2,1,3,4,TL,275,467,192,1,7,0,0,2
Pri_ET_Study2_1,71,3,170,BL,2,1,3,4,TR,517,1475,958,2,7,0,0,1
Pri_ET_Study2_1,71,3,170,BL,2,1,3,4,BR,1658,1842,184,3,7,0,0,4
Pri_ET_Study2_1,72,2,150,TL,2,1,4,3,TL,225,383,158,1,7,0,0,2
Pri_ET_Study2_1,72,2,150,TL,2,1,4,3,TR,550,1050,500,2,7,0,0,1
Pri_ET_Study2_1,72,2,150,TL,2,1,4,3,BR,1250,1483,233,3,7,0,0,3
Pri_ET_Study2_1,72,2,150,TL,2,1,4,3,BL,1525,1900,375,4,7,0,0,4
Pri_ET_Study2_1,73,4,55,BR,1,3,2,4,TL,359,509,150,1,7,0,0,1
Pri_ET_Study2_1,73,4,55,BR,1,3,2,4,TR,559,884,325,2,7,0,0,3
Pri_ET_Study2_1,73,4,55,BR,1,3,2,4,BL,942,1317,375,3,7,0,0,2
Pri_ET_Study2_1,73,4,55,BR,1,3,2,4,BR,1367,1600,233,4,7,0,0,4
Pri_ET_Study2_1,73,4,55,BR,1,3,2,4,TR,1650,1917,267,5,7,0,0,3
Pri_ET_Study2_1,74,3,19,BL,2,4,3,1,TR,400,675,275,1,7,0,0,4
Pri_ET_Study2_1,74,3,19,BL,2,4,3,1,BR,858,1250,392,2,7,0,0,1
Pri_ET_Study2_1,74,3,19,BL,2,4,3,1,BL,1300,1450,150,3,7,0,0,3
Pri_ET_Study2_1,74,3,19,BL,2,4,3,1,TL,1483,1883,400,4,7,0,0,2
Pri_ET_Study2_1,75,2,45,TR,1,2,4,3,TR,350,683,333,1,7,0,0,2
Pri_ET_Study2_1,75,2,45,TR,1,2,4,3,BR,725,1050,325,2,7,0,0,3
Pri_ET_Study2_1,75,2,45,TR,1,2,4,3,BL,1116,1266,150,3,7,0,0,4
Pri_ET_Study2_1,75,2,45,TR,1,2,4,3,TL,1475,2008,533,4,7,0,0,1
Pri_ET_Study2_1,76,2,71,BR,3,4,1,2,TR,0,675,675,1,7,0,0,4
Pri_ET_Study2_1,76,2,71,BR,3,4,1,2,TL,725,884,159,2,7,0,0,3
Pri_ET_Study2_1,76,2,71,BR,3,4,1,2,BL,925,1209,284,3,7,0,0,1
Pri_ET_Study2_1,76,2,71,BR,3,4,1,2,BR,1258,1658,400,4,7,0,0,2
Pri_ET_Study2_1,77,1,9,TR,2,1,4,3,BL,383,825,442,1,7,0,0,4
Pri_ET_Study2_1,77,1,9,TR,2,1,4,3,BR,866,1716,850,2,7,0,0,3
Pri_ET_Study2_1,77,1,9,TR,2,1,4,3,BL,1758,1925,167,3,7,0,0,4
Pri_ET_Study2_1,78,1,2,BR,2,4,3,1,TR,225,450,225,1,7,0,0,4
Pri_ET_Study2_1,78,1,2,BR,2,4,3,1,TL,500,750,250,2,7,0,0,2
Pri_ET_Study2_1,78,1,2,BR,2,4,3,1,TR,800,1166,366,3,7,0,0,4
Pri_ET_Study2_1,78,1,2,BR,2,4,3,1,TL,1208,1458,250,4,7,0,0,2
Pri_ET_Study2_1,78,1,2,BR,2,4,3,1,BL,1500,1791,291,5,7,0,0,3
Pri_ET_Study2_1,79,4,7,BL,1,3,4,2,BL,284,475,191,1,7,0,0,4
Pri_ET_Study2_1,79,4,7,BL,1,3,4,2,TR,634,784,150,2,7,0,0,3
Pri_ET_Study2_1,79,4,7,BL,1,3,4,2,BL,959,1409,450,3,7,0,0,4
Pri_ET_Study2_1,79,4,7,BL,1,3,4,2,BR,1459,1684,225,4,7,0,0,2
Pri_ET_Study2_1,79,4,7,BL,1,3,4,2,BL,1725,1900,175,5,7,0,0,4
Pri_ET_Study2_1,80,2,76,BL,3,4,2,1,TR,0,459,459,1,7,0,0,4
Pri_ET_Study2_1,80,2,76,BL,3,4,2,1,TL,509,750,241,2,7,0,0,3
Pri_ET_Study2_1,80,2,76,BL,3,4,2,1,BL,792,967,175,3,7,0,0,2
Pri_ET_Study2_1,80,2,76,BL,3,4,2,1,BR,1150,1675,525,4,7,0,0,1
Pri_ET_Study2_1,80,2,76,BL,3,4,2,1,TL,1834,2009,175,5,7,0,0,3
Pri_ET_Study2_1,81,2,14,TR,1,2,4,3,BL,292,725,433,1,7,0,0,4
Pri_ET_Study2_1,81,2,14,TR,1,2,4,3,BR,766,1025,259,2,7,0,0,3
Pri_ET_Study2_1,81,2,14,TR,1,2,4,3,BL,1075,1566,491,3,7,0,0,4
Pri_ET_Study2_1,81,2,14,TR,1,2,4,3,TR,1783,1983,200,4,7,0,0,2
Pri_ET_Study2_1,82,4,97,TR,1,4,3,2,TR,300,917,617,1,7,0,0,4
Pri_ET_Study2_1,82,4,97,TR,1,4,3,2,TL,967,1183,216,2,7,0,0,1
Pri_ET_Study2_1,82,4,97,TR,1,4,3,2,TR,1225,1558,333,3,7,0,0,4
Pri_ET_Study2_1,82,4,97,TR,1,4,3,2,BL,1800,2008,208,4,7,0,0,3
Pri_ET_Study2_1,83,1,3,TL,1,2,3,4,BL,733,933,200,1,7,0,0,3
Pri_ET_Study2_1,83,1,3,TL,1,2,3,4,BR,983,1191,208,2,7,0,0,4
Pri_ET_Study2_1,83,1,3,TL,1,2,3,4,TL,1341,2008,667,3,7,0,0,1
Pri_ET_Study2_1,84,1,20,TR,4,1,3,2,TL,241,458,217,1,7,0,0,4
Pri_ET_Study2_1,84,1,20,TR,4,1,3,2,TR,500,866,366,2,7,0,0,1
Pri_ET_Study2_1,84,1,20,TR,4,1,3,2,BL,933,1308,375,3,7,0,0,3
Pri_ET_Study2_1,84,1,20,TR,4,1,3,2,TL,1341,1766,425,4,7,0,0,4
Pri_ET_Study2_1,84,1,20,TR,4,1,3,2,TR,1816,1999,183,5,7,0,0,1
Pri_ET_Study2_1,85,3,67,TL,3,1,2,4,BR,141,750,609,1,7,0,0,4
Pri_ET_Study2_1,85,3,67,TL,3,1,2,4,BL,891,1050,159,2,7,0,0,2
Pri_ET_Study2_1,85,3,67,TL,3,1,2,4,TL,1091,1325,234,3,7,0,0,3
Pri_ET_Study2_1,85,3,67,TL,3,1,2,4,TR,1391,1691,300,4,7,0,0,1
Pri_ET_Study2_1,85,3,67,TL,3,1,2,4,TL,1766,2008,242,5,7,0,0,3
Pri_ET_Study2_1,86,1,24,TL,1,4,2,3,TR,250,500,250,1,7,0,0,4
Pri_ET_Study2_1,86,1,24,TL,1,4,2,3,BR,709,892,183,2,7,0,0,3
Pri_ET_Study2_1,86,1,24,TL,1,4,2,3,TR,925,1200,275,3,7,0,0,4
Pri_ET_Study2_1,86,1,24,TL,1,4,2,3,TL,1250,1642,392,4,7,0,0,1
Pri_ET_Study2_1,87,3,1,TL,3,2,4,1,TL,0,392,392,1,7,0,0,3
Pri_ET_Study2_1,87,3,1,TL,3,2,4,1,BL,567,925,358,2,7,0,0,4
Pri_ET_Study2_1,87,3,1,TL,3,2,4,1,TL,1167,1317,150,3,7,0,0,3
Pri_ET_Study2_1,87,3,1,TL,3,2,4,1,TR,1383,1592,209,4,7,0,0,2
Pri_ET_Study2_1,87,3,1,TL,3,2,4,1,TL,1650,1850,200,5,7,0,0,3
Pri_ET_Study2_1,88,3,127,BR,4,1,2,3,TR,408,900,492,1,7,0,0,1
Pri_ET_Study2_1,88,3,127,BR,4,1,2,3,BR,1400,1683,283,2,7,0,0,3
Pri_ET_Study2_1,88,3,127,BR,4,1,2,3,TR,1850,2008,158,3,7,0,0,1
Pri_ET_Study2_1,89,3,40,BL,4,1,3,2,TL,208,416,208,1,7,0,0,4
Pri_ET_Study2_1,89,3,40,BL,4,1,3,2,TR,450,1250,800,2,7,0,0,1
Pri_ET_Study2_1,89,3,40,BL,4,1,3,2,TL,1291,1466,175,3,7,0,0,4
Pri_ET_Study2_1,89,3,40,BL,4,1,3,2,BR,1675,1841,166,4,7,0,0,2
Pri_ET_Study2_1,90,3,1,TR,1,3,4,2,BL,500,684,184,1,7,0,0,4
Pri_ET_Study2_1,90,3,1,TR,1,3,4,2,TR,734,1092,358,2,7,0,0,3
Pri_ET_Study2_1,90,3,1,TR,1,3,4,2,BL,1142,1533,391,3,7,0,0,4
Pri_ET_Study2_1,90,3,1,TR,1,3,4,2,TR,1742,2008,266,4,7,0,0,3
Pri_ET_Study2_1,91,1,172,TL,1,2,4,3,TR,317,783,466,1,7,0,0,2
Pri_ET_Study2_1,91,1,172,TL,1,2,4,3,TL,1108,1758,650,2,7,0,0,1
Pri_ET_Study2_1,91,1,172,TL,1,2,4,3,TR,1817,1975,158,3,7,0,0,2
Pri_ET_Study2_1,92,4,178,TR,2,4,3,1,BL,783,1000,217,1,7,0,0,3
Pri_ET_Study2_1,92,4,178,TR,2,4,3,1,TR,1192,1392,200,2,7,0,0,4
Pri_ET_Study2_1,92,4,178,TR,2,4,3,1,TL,1433,1758,325,3,7,0,0,2
Pri_ET_Study2_1,93,2,141,TL,2,1,3,4,TL,0,350,350,1,7,0,0,2
Pri_ET_Study2_1,93,2,141,TL,2,1,3,4,TR,541,1283,742,2,7,0,0,1
Pri_ET_Study2_1,93,2,141,TL,2,1,3,4,TL,1333,1691,358,3,7,0,0,2
Pri_ET_Study2_1,93,2,141,TL,2,1,3,4,BL,1733,1933,200,4,7,0,0,3
Pri_ET_Study2_1,94,3,21,TL,3,4,2,1,TR,217,808,591,1,7,0,0,4
Pri_ET_Study2_1,94,3,21,TL,3,4,2,1,TL,850,1567,717,2,7,0,0,3
Pri_ET_Study2_1,94,3,21,TL,3,4,2,1,BL,1733,2008,275,3,7,0,0,2
Pri_ET_Study2_1,95,2,124,BR,1,3,4,2,BL,16,491,475,1,7,0,0,4
Pri_ET_Study2_1,95,2,124,BR,1,3,4,2,TR,683,841,158,2,7,0,0,3
Pri_ET_Study2_1,95,2,124,BR,1,3,4,2,BL,891,1491,600,3,7,0,0,4
Pri_ET_Study2_1,95,2,124,BR,1,3,4,2,TR,1850,2000,150,4,7,0,0,3
Pri_ET_Study2_1,96,1,5,TL,1,3,4,2,BL,466,883,417,1,7,0,0,4
Pri_ET_Study2_1,96,1,5,TL,1,3,4,2,TR,933,1125,192,2,7,0,0,3
Pri_ET_Study2_1,96,1,5,TL,1,3,4,2,TL,1283,1466,183,3,7,0,0,1
Pri_ET_Study2_1,96,1,5,TL,1,3,4,2,BL,1516,1691,175,4,7,0,0,4
Pri_ET_Study2_1,97,4,31,TR,2,4,1,3,TR,475,733,258,1,7,0,0,4
Pri_ET_Study2_1,97,4,31,TR,2,4,1,3,TL,783,1050,267,2,7,0,0,2
Pri_ET_Study2_1,97,4,31,TR,2,4,1,3,TR,1091,1433,342,3,7,0,0,4
Pri_ET_Study2_1,97,4,31,TR,2,4,1,3,BR,1691,1866,175,4,7,0,0,3
Pri_ET_Study2_1,98,3,29,BL,2,1,3,4,TL,0,383,383,1,7,0,0,2
Pri_ET_Study2_1,98,3,29,BL,2,1,3,4,TR,425,975,550,2,7,0,0,1
Pri_ET_Study2_1,98,3,29,BL,2,1,3,4,TL,1175,1333,158,3,7,0,0,2
Pri_ET_Study2_1,98,3,29,BL,2,1,3,4,BR,1475,2008,533,4,7,0,0,4
Pri_ET_Study2_1,99,3,31,BR,1,4,2,3,TR,267,1508,1241,1,7,0,0,4
Pri_ET_Study2_1,99,3,31,BR,1,4,2,3,BR,1708,2008,300,2,7,0,0,3
Pri_ET_Study2_1,100,4,2,TR,3,4,1,2,TL,0,250,250,1,7,0,0,3
Pri_ET_Study2_1,100,4,2,TR,3,4,1,2,TR,292,1275,983,2,7,0,0,4
Pri_ET_Study2_1,100,4,2,TR,3,4,1,2,TL,1317,1608,291,3,7,0,0,3
Pri_ET_Study2_1,100,4,2,TR,3,4,1,2,BL,1650,1975,325,4,7,0,0,1
Pri_ET_Study2_1,101,2,30,TR,4,2,1,3,TR,267,467,200,1,7,0,0,2
Pri_ET_Study2_1,101,2,30,TR,4,2,1,3,TL,517,775,258,2,7,0,0,4
Pri_ET_Study2_1,101,2,30,TR,4,2,1,3,TR,825,1059,234,3,7,0,0,2
Pri_ET_Study2_1,101,2,30,TR,4,2,1,3,BL,1234,1558,324,4,7,0,0,1
Pri_ET_Study2_1,101,2,30,TR,4,2,1,3,BR,1608,1858,250,5,7,0,0,3
Pri_ET_Study2_1,102,4,66,TL,4,2,3,1,TL,259,417,158,1,7,0,0,4
Pri_ET_Study2_1,102,4,66,TL,4,2,3,1,TR,467,1017,550,2,7,0,0,2
Pri_ET_Study2_1,102,4,66,TL,4,2,3,1,TL,1067,1609,542,3,7,0,0,4
Pri_ET_Study2_1,102,4,66,TL,4,2,3,1,BL,1850,2009,159,4,7,0,0,3
Pri_ET_Study2_1,103,1,129,BR,3,4,2,1,TR,0,542,542,1,7,0,0,4
Pri_ET_Study2_1,103,1,129,BR,3,4,2,1,TL,584,992,408,2,7,0,0,3
Pri_ET_Study2_1,103,1,129,BR,3,4,2,1,TR,1042,1400,358,3,7,0,0,4
Pri_ET_Study2_1,103,1,129,BR,3,4,2,1,TL,1442,1675,233,4,7,0,0,3
Pri_ET_Study2_1,103,1,129,BR,3,4,2,1,TR,1725,2000,275,5,7,0,0,4
Pri_ET_Study2_1,104,1,3,BL,4,3,1,2,TL,34,525,491,1,7,0,0,4
Pri_ET_Study2_1,104,1,3,BL,4,3,1,2,TR,575,942,367,2,7,0,0,3
Pri_ET_Study2_1,104,1,3,BL,4,3,1,2,BR,984,1159,175,3,7,0,0,2
Pri_ET_Study2_1,104,1,3,BL,4,3,1,2,BL,1200,1434,234,4,7,0,0,1
Pri_ET_Study2_1,104,1,3,BL,4,3,1,2,TL,1475,1725,250,5,7,0,0,4
Pri_ET_Study2_1,104,1,3,BL,4,3,1,2,TR,1775,1975,200,6,7,0,0,3
Pri_ET_Study2_1,105,1,5,TL,1,4,2,3,TR,0,633,633,1,7,0,0,4
Pri_ET_Study2_1,105,1,5,TL,1,4,2,3,BR,691,874,183,2,7,0,0,3
Pri_ET_Study2_1,105,1,5,TL,1,4,2,3,TR,1066,1258,192,3,7,0,0,4
Pri_ET_Study2_1,105,1,5,TL,1,4,2,3,BL,1508,1708,200,4,7,0,0,2
Pri_ET_Study2_1,105,1,5,TL,1,4,2,3,TL,1741,2008,267,5,7,0,0,1
Pri_ET_Study2_1,106,2,16,TL,2,3,4,1,BL,625,991,366,1,7,0,0,4
Pri_ET_Study2_1,106,2,16,TL,2,3,4,1,TL,1025,1233,208,2,7,0,0,2
Pri_ET_Study2_1,106,2,16,TL,2,3,4,1,TR,1300,1475,175,3,7,0,0,3
Pri_ET_Study2_1,107,3,94,TR,1,3,2,4,BR,234,659,425,1,7,0,0,4
Pri_ET_Study2_1,107,3,94,TR,1,3,2,4,TR,817,1242,425,2,7,0,0,3
Pri_ET_Study2_1,107,3,94,TR,1,3,2,4,TL,1292,1525,233,3,7,0,0,1
Pri_ET_Study2_1,107,3,94,TR,1,3,2,4,TR,1575,1758,183,4,7,0,0,3
Pri_ET_Study2_1,107,3,94,TR,1,3,2,4,BL,1817,1975,158,5,7,0,0,2
Pri_ET_Study2_1,108,2,137,BR,4,3,1,2,TR,0,250,250,1,7,0,0,3
Pri_ET_Study2_1,108,2,137,BR,4,3,1,2,TL,300,509,209,2,7,0,0,4
Pri_ET_Study2_1,108,2,137,BR,4,3,1,2,TR,559,875,316,3,7,0,0,3
Pri_ET_Study2_1,108,2,137,BR,4,3,1,2,BR,1108,1258,150,4,7,0,0,2
Pri_ET_Study2_1,108,2,137,BR,4,3,1,2,TR,1475,1708,233,5,7,0,0,3
Pri_ET_Study2_1,108,2,137,BR,4,3,1,2,TL,1758,2008,250,6,7,0,0,4
Pri_ET_Study2_1,109,1,80,BR,4,2,3,1,BL,558,717,159,1,7,0,0,3
Pri_ET_Study2_1,109,1,80,BR,4,2,3,1,TL,758,1117,359,2,7,0,0,4
Pri_ET_Study2_1,109,1,80,BR,4,2,3,1,BL,1158,1333,175,3,7,0,0,3
Pri_ET_Study2_1,109,1,80,BR,4,2,3,1,BL,1608,1808,200,4,7,0,0,3
Pri_ET_Study2_1,109,1,80,BR,4,2,3,1,TL,1842,2008,166,5,7,0,0,4
Pri_ET_Study2_1,110,4,40,BL,2,3,4,1,BL,508,1358,850,1,7,0,0,4
Pri_ET_Study2_1,110,4,40,BL,2,3,4,1,TR,1525,1775,250,2,7,0,0,3
Pri_ET_Study2_1,110,4,40,BL,2,3,4,1,TL,1816,2008,192,3,7,0,0,2
Pri_ET_Study2_1,111,2,160,TR,4,2,3,1,TL,716,1100,384,1,7,0,0,4
Pri_ET_Study2_1,111,2,160,TR,4,2,3,1,TR,1158,1450,292,2,7,0,0,2
Pri_ET_Study2_1,111,2,160,TR,4,2,3,1,TL,1508,1725,217,3,7,0,0,4
Pri_ET_Study2_1,111,2,160,TR,4,2,3,1,TR,1758,1925,167,4,7,0,0,2
Pri_ET_Study2_1,112,4,116,BR,1,2,3,4,BR,508,1249,741,1,7,0,0,4
Pri_ET_Study2_1,112,4,116,BR,1,2,3,4,BL,1299,1541,242,2,7,0,0,3
Pri_ET_Study2_1,113,1,108,TL,1,2,4,3,TR,475,1141,666,1,7,0,0,2
Pri_ET_Study2_1,113,1,108,TL,1,2,4,3,BL,1300,1799,499,2,7,0,0,4
Pri_ET_Study2_1,113,1,108,TL,1,2,4,3,BR,1858,2008,150,3,7,0,0,3
Pri_ET_Study2_1,114,3,86,BL,1,4,3,2,TR,0,592,592,1,7,0,0,4
Pri_ET_Study2_1,114,3,86,BL,1,4,3,2,BL,642,867,225,2,7,0,0,3
Pri_ET_Study2_1,114,3,86,BL,1,4,3,2,TR,925,1275,350,3,7,0,0,4
Pri_ET_Study2_1,114,3,86,BL,1,4,3,2,BL,1459,1667,208,4,7,0,0,3
Pri_ET_Study2_1,114,3,86,BL,1,4,3,2,BR,1708,1858,150,5,7,0,0,2
Pri_ET_Study2_1,115,1,9,TR,4,1,3,2,TL,0,742,742,1,7,0,0,4
Pri_ET_Study2_1,115,1,9,TR,4,1,3,2,BL,909,1117,208,2,7,0,0,3
Pri_ET_Study2_1,115,1,9,TR,4,1,3,2,TR,1350,1684,334,3,7,0,0,1
Pri_ET_Study2_1,116,2,138,BR,3,1,4,2,TL,0,250,250,1,7,0,0,3
Pri_ET_Study2_1,116,2,138,BR,3,1,4,2,BL,458,1166,708,2,7,0,0,4
Pri_ET_Study2_1,116,2,138,BR,3,1,4,2,TL,1216,1441,225,3,7,0,0,3
Pri_ET_Study2_1,116,2,138,BR,3,1,4,2,TR,1483,1700,217,4,7,0,0,1
Pri_ET_Study2_1,117,1,60,TR,3,1,4,2,BL,1466,1841,375,1,7,0,0,4
Pri_ET_Study2_1,118,3,105,TR,4,3,2,1,TL,0,316,316,1,7,0,0,4
Pri_ET_Study2_1,118,3,105,TR,4,3,2,1,TR,375,850,475,2,7,0,0,3
Pri_ET_Study2_1,118,3,105,TR,4,3,2,1,BR,1241,1441,200,3,7,0,0,1
Pri_ET_Study2_1,118,3,105,TR,4,3,2,1,BL,1475,1908,433,4,7,0,0,2
Pri_ET_Study2_1,119,1,42,BL,2,3,1,4,TR,400,684,284,1,7,0,0,3
Pri_ET_Study2_1,119,1,42,BL,2,3,1,4,BR,734,1009,275,2,7,0,0,4
Pri_ET_Study2_1,119,1,42,BL,2,3,1,4,TR,1050,1250,200,3,7,0,0,3
Pri_ET_Study2_1,119,1,42,BL,2,3,1,4,TL,1317,1492,175,4,7,0,0,2
Pri_ET_Study2_1,119,1,42,BL,2,3,1,4,TR,1684,1959,275,5,7,0,0,3
Pri_ET_Study2_1,120,3,62,TR,4,3,2,1,TL,0,350,350,1,7,0,0,4
Pri_ET_Study2_1,120,3,62,TR,4,3,2,1,TR,400,742,342,2,7,0,0,3
Pri_ET_Study2_1,120,3,62,TR,4,3,2,1,TR,983,1383,400,3,7,0,0,3
Pri_ET_Study2_1,120,3,62,TR,4,3,2,1,TL,1433,1816,383,4,7,0,0,4
Pri_ET_Study2_1,121,2,15,BR,1,4,3,2,TL,209,500,291,1,7,0,0,1
Pri_ET_Study2_1,121,2,15,BR,1,4,3,2,TR,600,1050,450,2,7,0,0,4
Pri_ET_Study2_1,121,2,15,BR,1,4,3,2,BR,1234,1675,441,3,7,0,0,2
Pri_ET_Study2_1,122,3,96,BL,1,2,3,4,BR,408,966,558,1,7,0,0,4
Pri_ET_Study2_1,122,3,96,BL,1,2,3,4,BL,1033,1600,567,2,7,0,0,3
Pri_ET_Study2_1,122,3,96,BL,1,2,3,4,TL,1658,1825,167,3,7,0,0,1
Pri_ET_Study2_1,123,4,111,TR,3,4,2,1,TR,284,1075,791,1,7,0,0,4
Pri_ET_Study2_1,123,4,111,TR,3,4,2,1,TL,1392,1575,183,2,7,0,0,3
Pri_ET_Study2_1,123,4,111,TR,3,4,2,1,BL,1767,1942,175,3,7,0,0,2
Pri_ET_Study2_1,124,4,130,BL,3,2,4,1,BL,417,1325,908,1,7,0,0,4
Pri_ET_Study2_1,124,4,130,BL,3,2,4,1,TL,1500,1667,167,2,7,0,0,3
Pri_ET_Study2_1,124,4,130,BL,3,2,4,1,TR,1700,1900,200,3,7,0,0,2
Pri_ET_Study2_1,125,1,110,BL,4,2,1,3,TL,592,1333,741,1,7,0,0,4
Pri_ET_Study2_1,125,1,110,BL,4,2,1,3,TR,1383,1567,184,2,7,0,0,2
Pri_ET_Study2_1,125,1,110,BL,4,2,1,3,TL,1758,1992,234,3,7,0,0,4
Pri_ET_Study2_1,126,3,153,BR,4,2,1,3,TL,0,600,600,1,7,0,0,4
Pri_ET_Study2_1,126,3,153,BR,4,2,1,3,BR,659,825,166,2,7,0,0,3
Pri_ET_Study2_1,126,3,153,BR,4,2,1,3,TL,992,1309,317,3,7,0,0,4
Pri_ET_Study2_1,126,3,153,BR,4,2,1,3,BR,1359,1534,175,4,7,0,0,3
Pri_ET_Study2_1,126,3,153,BR,4,2,1,3,TR,1609,1984,375,5,7,0,0,2
Pri_ET_Study2_1,127,4,25,TL,4,3,1,2,TL,0,317,317,1,7,0,0,4
Pri_ET_Study2_1,127,4,25,TL,4,3,1,2,TR,375,725,350,2,7,0,0,3
Pri_ET_Study2_1,127,4,25,TL,4,3,1,2,TL,766,1050,284,3,7,0,0,4
Pri_ET_Study2_1,127,4,25,TL,4,3,1,2,BR,1291,1600,309,4,7,0,0,2
Pri_ET_Study2_1,127,4,25,TL,4,3,1,2,TR,1633,1966,333,5,7,0,0,3
Pri_ET_Study2_1,128,2,54,TL,2,1,3,4,BR,309,650,341,1,7,0,0,4
Pri_ET_Study2_1,128,2,54,TL,2,1,3,4,TL,1134,1442,308,2,7,0,0,2
Pri_ET_Study2_1,128,2,54,TL,2,1,3,4,BR,1742,1925,183,3,7,0,0,4
Pri_ET_Study2_1,129,4,7,BL,2,3,4,1,BL,400,916,516,1,7,0,0,4
Pri_ET_Study2_1,129,4,7,BL,2,3,4,1,TL,966,1241,275,2,7,0,0,2
Pri_ET_Study2_1,129,4,7,BL,2,3,4,1,BL,1283,1491,208,3,7,0,0,4
Pri_ET_Study2_1,129,4,7,BL,2,3,4,1,TR,1750,1933,183,4,7,0,0,3
Pri_ET_Study2_1,130,2,133,BR,4,1,3,2,TL,358,767,409,1,7,0,0,4
Pri_ET_Study2_1,130,2,133,BR,4,1,3,2,BL,950,1100,150,2,7,0,0,3
Pri_ET_Study2_1,130,2,133,BR,4,1,3,2,BR,1158,1367,209,3,7,0,0,2
Pri_ET_Study2_1,130,2,133,BR,4,1,3,2,TL,1558,1708,150,4,7,0,0,4
Pri_ET_Study2_1,130,2,133,BR,4,1,3,2,TR,1767,2008,241,5,7,0,0,1
Pri_ET_Study2_1,131,4,39,TR,1,4,3,2,TR,317,1292,975,1,7,0,0,4
Pri_ET_Study2_1,131,4,39,TR,1,4,3,2,TL,1342,2009,667,2,7,0,0,1
Pri_ET_Study2_1,132,1,38,TL,1,3,4,2,BL,367,567,200,1,7,0,0,4
Pri_ET_Study2_1,132,1,38,TL,1,3,4,2,TR,617,1067,450,2,7,0,0,3
Pri_ET_Study2_1,132,1,38,TL,1,3,4,2,BL,1133,1475,342,3,7,0,0,4
Pri_ET_Study2_1,132,1,38,TL,1,3,4,2,TL,1633,1925,292,4,7,0,0,1
Pri_ET_Study2_1,133,1,43,BL,4,2,1,3,TL,33,624,591,1,7,0,0,4
Pri_ET_Study2_1,133,1,43,BL,4,2,1,3,BR,833,2008,1175,2,7,0,0,3
Pri_ET_Study2_1,134,4,3,BL,2,1,4,3,TL,0,433,433,1,7,0,0,2
Pri_ET_Study2_1,134,4,3,BL,2,1,4,3,TR,1275,1616,341,2,7,0,0,1
Pri_ET_Study2_1,135,4,32,BR,2,3,1,4,BR,433,766,333,1,7,0,0,4
Pri_ET_Study2_1,135,4,32,BR,2,3,1,4,TR,824,1333,509,2,7,0,0,3
Pri_ET_Study2_1,135,4,32,BR,2,3,1,4,TL,1383,1824,441,3,7,0,0,2
Pri_ET_Study2_1,136,1,168,TR,2,1,4,3,TL,241,516,275,1,7,0,0,2
Pri_ET_Study2_1,136,1,168,TR,2,1,4,3,BR,941,1141,200,2,7,0,0,3
Pri_ET_Study2_1,136,1,168,TR,2,1,4,3,BL,1183,1625,442,3,7,0,0,4
Pri_ET_Study2_1,137,3,6,TR,2,3,4,1,BL,700,1583,883,1,7,0,0,4
Pri_ET_Study2_1,137,3,6,TR,2,3,4,1,TR,1775,2008,233,2,7,0,0,3
Pri_ET_Study2_1,138,3,134,BL,4,2,3,1,TL,358,1716,1358,1,7,0,0,4
Pri_ET_Study2_1,139,2,122,BL,1,3,2,4,TR,258,508,250,1,7,0,0,3
Pri_ET_Study2_1,139,2,122,BL,1,3,2,4,BR,542,792,250,2,7,0,0,4
Pri_ET_Study2_1,139,2,122,BL,1,3,2,4,TR,825,1325,500,3,7,0,0,3
Pri_ET_Study2_1,139,2,122,BL,1,3,2,4,BR,1375,1808,433,4,7,0,0,4
Pri_ET_Study2_1,139,2,122,BL,1,3,2,4,TR,1850,2008,158,5,7,0,0,3
Pri_ET_Study2_1,140,2,23,BR,3,4,1,2,TL,0,325,325,1,7,0,0,3
