device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,trial,trial_phase,pp_TS
1031722638,14193478812,"(0.4475443959236145, 0.3987911641597748)","(-31.946609497070312, 166.92251586914062, -5.559999942779541)",1,nan,0,"(-36.02973556518555, 2.489516019821167, 637.5426635742188)","(0.5807334780693054, 0.4944216310977936, 0.4584755599498749)",1,"(0.4339727759361267, 0.39686793088912964)","(-39.01826477050781, 167.4862060546875, -5.559999942779541)",1,nan,0,"(30.272377014160156, -1.308830976486206, 628.99267578125)","(0.43124520778656006, 0.5029726028442383, 0.42997559905052185)",1,2,8,14193.1986006
1031730964,14193487138,"(0.44474419951438904, 0.39960306882858276)","(-33.40568542480469, 166.68453979492188, -5.559999942779541)",1,3.6199493408203125,1,"(-36.0223274230957, 2.527346134185791, 637.5947265625)","(0.5807102918624878, 0.4943373203277588, 0.4586490988731384)",1,"(0.43269386887550354, 0.3948073983192444)","(-39.68464660644531, 168.0901336669922, -5.559999942779541)",1,3.4868011474609375,1,"(30.29672622680664, -1.2912836074829102, 629.06884765625)","(0.43119823932647705, 0.5029324293136597, 0.4302294850349426)",1,2,8,14193.1986006
1031739303,14193495477,"(0.4447178840637207, 0.3996686339378357)","(-33.41938781738281, 166.66531372070312, -5.559999942779541)",1,nan,0,"(-36.00151062011719, 2.536118268966675, 637.5559692382812)","(0.580668568611145, 0.49431732296943665, 0.45851990580558777)",1,"(0.43110740184783936, 0.37628504633903503)","(-40.51129150390625, 173.51898193359375, -5.559999942779541)",1,nan,0,"(30.306493759155273, -1.2877376079559326, 629.0606079101562)","(0.431175172328949, 0.502924382686615, 0.43020203709602356)",1,2,8,14193.1986006
1031747636,14193503810,"(0.44614067673683167, 0.4015422761440277)","(-32.67802429199219, 166.1161651611328, -5.559999942779541)",1,nan,0,"(-36.03652572631836, 2.527221202850342, 637.577392578125)","(0.5807443261146545, 0.49433743953704834, 0.4585913121700287)",1,"(0.4310689866542816, 0.3762890696525574)","(-40.53131103515625, 173.51780700683594, -5.559999942779541)",1,nan,0,"(30.26005744934082, -1.2405909299850464, 629.1251831054688)","(0.4312876760959625, 0.5028170347213745, 0.4304172694683075)",1,2,8,14193.1986006
1031755970,14193512143,"(0.44572412967681885, 0.4032447636127472)","(-32.89508056640625, 165.61717224121094, -5.559999942779541)",1,3.58148193359375,1,"(-36.015811920166016, 2.5734801292419434, 637.6448364257812)","(0.5806893706321716, 0.4942344129085541, 0.4588161110877991)",1,"(0.43854624032974243, 0.37592121958732605)","(-36.63520812988281, 173.6256103515625, -5.559999942779541)",1,3.4401397705078125,1,"(30.310382843017578, -1.2332618236541748, 629.1824340820312)","(0.4311796724796295, 0.5028001666069031, 0.4306081235408783)",1,2,8,14193.1986006
1031764301,14193520474,"(0.44789278507232666, 0.40224242210388184)","(-31.76507568359375, 165.91094970703125, -5.559999942779541)",1,nan,0,"(-35.9852294921875, 2.594656229019165, 637.6268920898438)","(0.5806231498718262, 0.49418678879737854, 0.45875629782676697)",1,"(0.4380417466163635, 0.3745642304420471)","(-36.8980712890625, 174.02334594726562, -5.559999942779541)",1,nan,0,"(30.32903289794922, -1.2395037412643433, 629.1326293945312)","(0.43113186955451965, 0.502814531326294, 0.43044209480285645)",1,2,8,14193.1986006
1031772634,14193528807,"(0.4452853202819824, 0.4067652225494385)","(-33.12371826171875, 164.5853271484375, -5.559999942779541)",1,nan,0,"(-36.03263854980469, 2.555467367172241, 637.6829223632812)","(0.5807222127914429, 0.4942750930786133, 0.45894306898117065)",1,"(0.4379051923751831, 0.3741341233253479)","(-36.96922302246094, 174.1494140625, -5.559999942779541)",1,nan,0,"(30.27725601196289, -1.2009961605072021, 629.1331176757812)","(0.4312494993209839, 0.5027270913124084, 0.43044373393058777)",1,2,8,14193.1986006
1031780957,14193537130,"(0.4525134563446045, 0.3902270197868347)","(-29.357421875, 169.43263244628906, -5.559999942779541)",1,3.5926055908203125,1,"(-36.02741241455078, 2.5935702323913574, 637.7786865234375)","(0.5806984305381775, 0.49419060349464417, 0.45926228165626526)",1,"(0.44057124853134155, 0.41401445865631104)","(-35.580047607421875, 162.46060180664062, -5.559999942779541)",1,3.6634674072265625,1,"(30.315610885620117, -1.1944400072097778, 629.104736328125)","(0.43115928769111633, 0.5027123093605042, 0.43034911155700684)",1,2,8,14193.1986006
1031789299,14193545472,"(0.45088469982147217, 0.3991582989692688)","(-30.206100463867188, 166.81491088867188, -5.559999942779541)",1,nan,0,"(-35.99138259887695, 2.614917039871216, 637.7914428710938)","(0.5806161165237427, 0.49414291977882385, 0.4593048095703125)",1,"(0.44166621565818787, 0.4104347229003906)","(-35.00950622558594, 163.5098114013672, -5.559999942779541)",1,nan,0,"(30.316530227661133, -1.2044730186462402, 628.96337890625)","(0.43114173412323, 0.5027357339859009, 0.4298779368400574)",1,2,8,14193.1986006
1031797632,14193553804,"(0.4510708749294281, 0.39736825227737427)","(-30.109085083007812, 167.33956909179688, -5.559999942779541)",1,nan,0,"(-36.04579162597656, 2.5910933017730713, 637.869384765625)","(0.5807281136512756, 0.49419698119163513, 0.4595646262168884)",1,"(0.442715585231781, 0.41416043043136597)","(-34.46272277832031, 162.41781616210938, -5.559999942779541)",1,nan,0,"(30.263957977294922, -1.1853389739990234, 628.8815307617188)","(0.4312521815299988, 0.5026926398277283, 0.429605096578598)",1,2,8,14193.1986006
1031805953,14193562125,"(0.44804078340530396, 0.4016733765602112)","(-31.687957763671875, 166.07772827148438, -5.559999942779541)",1,3.5552215576171875,1,"(-36.04377365112305, 2.6484527587890625, 637.96826171875)","(0.5807110667228699, 0.4940694570541382, 0.45989421010017395)",1,"(0.44032275676727295, 0.3945309519767761)","(-35.70953369140625, 168.17117309570312, -5.559999942779541)",1,3.4024505615234375,1,"(30.275787353515625, -1.1762839555740356, 628.7943725585938)","(0.4312157928943634, 0.5026724338531494, 0.42931458353996277)",1,2,8,14193.1986006
1031814288,14193570460,"(0.44951727986335754, 0.4026244282722473)","(-30.918609619140625, 165.79898071289062, -5.559999942779541)",1,nan,0,"(-36.027496337890625, 2.6396045684814453, 637.9729614257812)","(0.5806740522384644, 0.4940893054008484, 0.4599098861217499)",1,"(0.44225969910621643, 0.4029548764228821)","(-34.70025634765625, 165.70213317871094, -5.559999942779541)",1,nan,0,"(30.2626953125, -1.1909230947494507, 628.6109619140625)","(0.4312254786491394, 0.5027064681053162, 0.4287032186985016)",1,2,8,14193.1986006
1031822620,14193578792,"(0.4486020803451538, 0.40908652544021606)","(-31.395492553710938, 163.90496826171875, -5.559999942779541)",1,nan,0,"(-36.09819030761719, 2.5993826389312744, 638.038330078125)","(0.580824077129364, 0.49417996406555176, 0.4601277709007263)",1,"(0.4447709321975708, 0.4025401473045349)","(-33.391754150390625, 165.82369995117188, -5.559999942779541)",1,nan,0,"(30.175094604492188, -1.181097149848938, 628.5291748046875)","(0.4314156174659729, 0.502684473991394, 0.42843058705329895)",1,2,8,14193.1986006
1031830954,14193587126,"(0.44887077808380127, 0.40512555837631226)","(-31.255477905273438, 165.06591796875, -5.559999942779541)",1,3.5456085205078125,1,"(-36.102108001708984, 2.646021604537964, 638.1290283203125)","(0.5808213353157043, 0.49407637119293213, 0.4604300856590271)",1,"(0.4425821900367737, 0.40053173899650574)","(-34.5322265625, 166.412353515625, -5.559999942779541)",1,3.3938446044921875,1,"(30.196758270263672, -1.1769832372665405, 628.4474487304688)","(0.4313574731349945, 0.502675473690033, 0.428158164024353)",1,2,8,14193.1986006
1031839285,14193595457,"(0.4510206878185272, 0.4039275050163269)","(-30.135238647460938, 165.41705322265625, -5.559999942779541)",1,nan,0,"(-36.11736297607422, 2.6338706016540527, 638.1209716796875)","(0.5808565020561218, 0.4941035211086273, 0.4604032337665558)",1,"(0.44179585576057434, 0.3970547020435333)","(-34.94195556640625, 167.43145751953125, -5.559999942779541)",1,nan,0,"(30.17144775390625, -1.2045577764511108, 628.2775268554688)","(0.4313964545726776, 0.502738893032074, 0.4275917708873749)",1,2,8,14193.1986006
1031847627,14193603798,"(0.45262444019317627, 0.3987516164779663)","(-29.299591064453125, 166.93409729003906, -5.559999942779541)",1,nan,0,"(-36.17879867553711, 2.5962138175964355, 638.154541015625)","(0.5809897780418396, 0.494188129901886, 0.4605151414871216)",1,"(0.43733030557632446, 0.3855038583278656)","(-37.26878356933594, 170.81698608398438, -5.559999942779541)",1,nan,0,"(30.093111038208008, -1.1808167695999146, 628.1900024414062)","(0.4315650463104248, 0.5026853084564209, 0.42730000615119934)",1,2,8,14193.1986006
1031855949,14193612120,"(0.4545018672943115, 0.40797463059425354)","(-28.321334838867188, 164.23086547851562, -5.559999942779541)",1,3.583282470703125,1,"(-36.199134826660156, 2.6216275691986084, 638.1929321289062)","(0.5810304284095764, 0.49413159489631653, 0.46064311265945435)",1,"(0.43802350759506226, 0.40743833780288696)","(-36.90757751464844, 164.38804626464844, -5.559999942779541)",1,3.421051025390625,1,"(30.094675064086914, -1.1801800727844238, 628.1028442382812)","(0.431551992893219, 0.5026842355728149, 0.4270094931125641)",1,2,8,14193.1986006
1031864292,14193620463,"(0.4501573443412781, 0.39031219482421875)","(-30.585098266601562, 169.4076690673828, -5.559999942779541)",1,nan,0,"(-36.19644546508789, 2.62391996383667, 638.1339111328125)","(0.5810319185256958, 0.4941259026527405, 0.4604463577270508)",1,"(0.4384699761867523, 0.39636388421058655)","(-36.67494201660156, 167.63394165039062, -5.559999942779541)",1,nan,0,"(30.06258773803711, -1.1956651210784912, 627.916015625)","(0.43160462379455566, 0.5027202367782593, 0.4263867139816284)",1,2,8,14193.1986006
1031872625,14193628796,"(0.45034947991371155, 0.38606777787208557)","(-30.4849853515625, 170.65170288085938, -5.559999942779541)",1,nan,0,"(-36.282257080078125, 2.5878961086273193, 638.1266479492188)","(0.5812249183654785, 0.4942064881324768, 0.460422158241272)",1,"(0.441742479801178, 0.4090934991836548)","(-34.969757080078125, 163.90292358398438, -5.559999942779541)",1,nan,0,"(29.97148895263672, -1.1808016300201416, 627.8351440429688)","(0.4318031072616577, 0.5026867985725403, 0.4261171519756317)",1,2,8,14193.1986006
1031880948,14193637119,"(0.44699835777282715, 0.3801537752151489)","(-32.23112487792969, 172.38507080078125, -5.559999942779541)",1,3.5120697021484375,1,"(-36.298492431640625, 2.628756046295166, 638.1641845703125)","(0.5812565088272095, 0.49411535263061523, 0.4605472683906555)",1,"(0.44156336784362793, 0.40997445583343506)","(-35.06309509277344, 163.64471435546875, -5.559999942779541)",1,3.3919830322265625,1,"(29.973356246948242, -1.1628172397613525, 627.7711791992188)","(0.43179190158843994, 0.5026461482048035, 0.42590391635894775)",1,2,8,14193.1986006
1031889279,14193645450,"(0.4506235718727112, 0.392411470413208)","(-30.3421630859375, 168.79237365722656, -5.559999942779541)",1,nan,0,"(-36.3076057434082, 2.624027729034424, 638.1221923828125)","(0.5812822580337524, 0.4941255450248718, 0.4604073166847229)",1,"(0.43942397832870483, 0.3928368389606476)","(-36.17784118652344, 168.66769409179688, -5.559999942779541)",1,nan,0,"(29.938154220581055, -1.180128574371338, 627.6207885742188)","(0.4318556785583496, 0.5026862025260925, 0.4254026412963867)",1,2,8,14193.1986006
1031897613,14193653783,"(0.4525565803050995, 0.39574652910232544)","(-29.334945678710938, 167.81488037109375, -5.559999942779541)",1,nan,0,"(-36.40961837768555, 2.584357738494873, 638.1550903320312)","(0.5815064311027527, 0.49421465396881104, 0.46051695942878723)",1,"(0.4393523335456848, 0.39295127987861633)","(-36.215179443359375, 168.6341552734375, -5.559999942779541)",1,nan,0,"(29.85604476928711, -1.147359848022461, 627.5471801757812)","(0.43203461170196533, 0.5026118755340576, 0.4251572787761688)",1,2,8,14193.1986006
1031905956,14193662126,"(0.4511009156703949, 0.3941487967967987)","(-30.09344482421875, 168.28317260742188, -5.559999942779541)",1,3.5242919921875,1,"(-36.42697525024414, 2.613213539123535, 638.2183837890625)","(0.5815371870994568, 0.49415063858032227, 0.4607279598712921)",1,"(0.438581645488739, 0.4055574834346771)","(-36.61676025390625, 164.93931579589844, -5.559999942779541)",1,3.3709716796875,1,"(29.814918518066406, -1.1260243654251099, 627.4853515625)","(0.43212154507637024, 0.5025635957717896, 0.4249511659145355)",1,2,8,14193.1986006
1031914289,14193670459,"(0.44971105456352234, 0.3926142454147339)","(-30.817642211914062, 168.73294067382812, -5.559999942779541)",1,nan,0,"(-36.45806121826172, 2.619076728820801, 638.1781616210938)","(0.5816119313240051, 0.494137167930603, 0.4605938792228699)",1,"(0.43991798162460327, 0.40235668420791626)","(-35.920440673828125, 165.87747192382812, -5.559999942779541)",1,nan,0,"(29.774246215820312, -1.1298637390136719, 627.3250732421875)","(0.43219682574272156, 0.5025729537010193, 0.4244168996810913)",1,2,8,14193.1986006
1031922609,14193678779,"(0.44564440846443176, 0.3927665948867798)","(-32.936614990234375, 168.68829345703125, -5.559999942779541)",1,nan,0,"(-36.578285217285156, 2.5815491676330566, 638.1868896484375)","(0.5818799138069153, 0.4942212402820587, 0.46062296628952026)",1,"(0.44882071018218994, 0.39127859473228455)","(-31.281570434570312, 169.12442016601562, -5.559999942779541)",1,nan,0,"(29.665922164916992, -1.0770130157470703, 627.2459716796875)","(0.43243497610092163, 0.5024529099464417, 0.42415323853492737)",1,2,8,14193.1986006
1031930944,14193687114,"(0.44616687297821045, 0.39204275608062744)","(-32.66438293457031, 168.90045166015625, -5.559999942779541)",1,3.49847412109375,1,"(-36.6274299621582, 2.62559175491333, 638.2410278320312)","(0.5819829702377319, 0.4941231608390808, 0.46080341935157776)",1,"(0.4462891221046448, 0.38470953702926636)","(-32.600677490234375, 171.04978942871094, -5.559999942779541)",1,3.3649139404296875,1,"(29.624826431274414, -1.068284273147583, 627.1798095703125)","(0.4325214624404907, 0.5024333000183105, 0.4239327013492584)",1,2,8,14193.1986006
1031939287,14193695456,"(0.444135457277298, 0.39180922508239746)","(-33.722869873046875, 168.96890258789062, -5.559999942779541)",1,nan,0,"(-36.66927719116211, 2.6170167922973633, 638.1882934570312)","(0.5820834040641785, 0.4941418766975403, 0.46062764525413513)",1,"(0.44800370931625366, 0.39684194326400757)","(-31.707275390625, 167.4938201904297, -5.559999942779541)",1,nan,0,"(29.549877166748047, -1.059877872467041, 627.03369140625)","(0.4326764941215515, 0.5024147033691406, 0.4234456419944763)",1,2,8,14193.1986006
1031947618,14193703787,"(0.44447949528694153, 0.39299148321151733)","(-33.543609619140625, 168.62237548828125, -5.559999942779541)",1,nan,0,"(-36.804203033447266, 2.5845422744750977, 638.1876831054688)","(0.5823855400085449, 0.4942145347595215, 0.46062561869621277)",1,"(0.4420793652534485, 0.41163796186447144)","(-34.794219970703125, 163.1571502685547, -5.559999942779541)",1,nan,0,"(29.41319465637207, -1.0219905376434326, 626.9900512695312)","(0.4329832196235657, 0.5023285746574402, 0.423300176858902)",1,2,8,14193.1986006
1031955952,14193712121,"(0.44797223806381226, 0.4003538191318512)","(-31.723678588867188, 166.46450805664062, -5.559999942779541)",1,3.5404205322265625,1,"(-36.87310791015625, 2.602277994155884, 638.1908569335938)","(0.5825393795967102, 0.49417486786842346, 0.4606361985206604)",1,"(0.44340574741363525, 0.4123966097831726)","(-34.10310363769531, 162.93478393554688, -5.559999942779541)",1,3.343353271484375,1,"(29.371997833251953, -0.9844591617584229, 626.9827880859375)","(0.43307632207870483, 0.5022431015968323, 0.4232759475708008)",1,2,8,14193.1986006
1031964283,14193720452,"(0.4472854733467102, 0.39885997772216797)","(-32.08152770996094, 166.90234375, -5.559999942779541)",1,nan,0,"(-36.919334411621094, 2.6180338859558105, 638.0859985351562)","(0.5826564431190491, 0.4941386580467224, 0.4602866470813751)",1,"(0.4353160262107849, 0.38479670882225037)","(-38.31834411621094, 171.02423095703125, -5.559999942779541)",1,nan,0,"(29.294767379760742, -0.9820991158485413, 626.8851318359375)","(0.43324190378189087, 0.5022380352020264, 0.4229504466056824)",1,2,8,14193.1986006
1031972617,14193728786,"(0.4472467303276062, 0.40389692783355713)","(-32.101715087890625, 165.426025390625, -5.559999942779541)",1,nan,0,"(-37.049835205078125, 2.5791563987731934, 638.01611328125)","(0.5829576849937439, 0.49422505497932434, 0.4600537121295929)",1,"(0.43533584475517273, 0.38480252027511597)","(-38.308013916015625, 171.0225372314453, -5.559999942779541)",1,nan,0,"(29.159912109375, -0.9264681935310364, 626.8721313476562)","(0.43354782462120056, 0.5021113157272339, 0.42290711402893066)",1,2,8,14193.1986006
1031980951,14193737120,"(0.44237494468688965, 0.40098822116851807)","(-34.64021301269531, 166.278564453125, -5.559999942779541)",1,3.519073486328125,1,"(-37.123939514160156, 2.6354126930236816, 637.9435424804688)","(0.5831330418586731, 0.494098424911499, 0.459811806678772)",1,"(0.436278760433197, 0.41055184602737427)","(-37.81669616699219, 163.47549438476562, -5.559999942779541)",1,3.37158203125,1,"(29.08802604675293, -0.9202187061309814, 626.8543090820312)","(0.4337097406387329, 0.5020971298217773, 0.4228476881980896)",1,2,8,14193.1986006
1031989281,14193745449,"(0.4404523968696594, 0.4000842273235321)","(-35.64198303222656, 166.54351806640625, -5.559999942779541)",1,nan,0,"(-37.176021575927734, 2.630671262741089, 637.7725219726562)","(0.5832719802856445, 0.4941074550151825, 0.45924174785614014)",1,"(0.4394845962524414, 0.40449121594429016)","(-36.14625549316406, 165.2518310546875, -5.559999942779541)",1,nan,0,"(28.999242782592773, -0.9047269225120544, 626.7593383789062)","(0.4339020848274231, 0.5020621418952942, 0.4225311279296875)",1,2,8,14193.1986006
1031997622,14193753790,"(0.440382719039917, 0.4000702202320099)","(-35.67828369140625, 166.54762268066406, -5.559999942779541)",1,nan,0,"(-37.313419342041016, 2.601212501525879, 637.6709594726562)","(0.5835930705070496, 0.49417251348495483, 0.4589031934738159)",1,"(0.4378606081008911, 0.40978506207466125)","(-36.992462158203125, 163.70022583007812, -5.559999942779541)",1,nan,0,"(28.85817527770996, -0.8595597147941589, 626.7535400390625)","(0.4342229962348938, 0.5019592046737671, 0.4225117862224579)",1,2,8,14193.1986006
1032005935,14193762103,"(0.44644033908843994, 0.3979234993457794)","(-32.521881103515625, 167.17681884765625, -5.559999942779541)",1,3.5175933837890625,1,"(-37.38225173950195, 2.643007755279541, 637.6046752929688)","(0.5837559700012207, 0.49407827854156494, 0.45868223905563354)",1,"(0.44499167799949646, 0.3684074282646179)","(-33.2767333984375, 175.827880859375, -5.559999942779541)",1,3.35931396484375,1,"(28.772132873535156, -0.8546406030654907, 626.7755126953125)","(0.4344214200973511, 0.5019479393959045, 0.42258504033088684)",1,2,8,14193.1986006
1032014279,14193770447,"(0.4516593813896179, 0.3987686038017273)","(-29.802444458007812, 166.9291229248047, -5.559999942779541)",1,nan,0,"(-37.444332122802734, 2.6338977813720703, 637.470458984375)","(0.58391273021698, 0.49409744143486023, 0.45823487639427185)",1,"(0.4447842240333557, 0.37534987926483154)","(-33.38482666015625, 173.79307556152344, -5.559999942779541)",1,nan,0,"(28.70944595336914, -0.8251768350601196, 626.7095336914062)","(0.43455740809440613, 0.501880943775177, 0.42236509919166565)",1,2,8,14193.1986006
1032022611,14193778779,"(0.4511754512786865, 0.4019540548324585)","(-30.054595947265625, 165.9954833984375, -5.559999942779541)",1,nan,0,"(-37.57314682006836, 2.5975944995880127, 637.4014892578125)","(0.5842105150222778, 0.4941781461238861, 0.4580049514770508)",1,"(0.4447547495365143, 0.37571126222610474)","(-33.400177001953125, 173.68716430664062, -5.559999942779541)",1,nan,0,"(28.59030532836914, -0.7846956253051758, 626.7283935546875)","(0.4348309636116028, 0.5017886161804199, 0.4224279820919037)",1,2,8,14193.1986006
1032030948,14193787116,"(0.4544498920440674, 0.3971584737300873)","(-28.348419189453125, 167.4010467529297, -5.559999942779541)",1,3.545684814453125,1,"(-37.66284942626953, 2.6155471801757812, 637.3799438476562)","(0.5844144225120544, 0.4941377341747284, 0.4579331576824188)",1,"(0.43916112184524536, 0.41200780868530273)","(-36.31480407714844, 163.04873657226562, -5.559999942779541)",1,3.394012451171875,1,"(28.542051315307617, -0.7710257768630981, 626.7647705078125)","(0.4349447190761566, 0.5017573833465576, 0.4225492477416992)",1,2,8,14193.1986006
1032039277,14193795445,"(0.45187199115753174, 0.40507471561431885)","(-29.691665649414062, 165.080810546875, -5.559999942779541)",1,nan,0,"(-37.672359466552734, 2.629310369491577, 637.292724609375)","(0.5844473242759705, 0.49410608410835266, 0.45764240622520447)",1,"(0.4291834235191345, 0.397411048412323)","(-41.51380920410156, 167.32701110839844, -5.559999942779541)",1,nan,0,"(28.470645904541016, -0.7670032382011414, 626.7064819335938)","(0.4351014494895935, 0.5017483830451965, 0.42235493659973145)",1,2,8,14193.1986006
1032047610,14193803778,"(0.45220452547073364, 0.39069488644599915)","(-29.518386840820312, 169.29550170898438, -5.559999942779541)",1,nan,0,"(-37.77982711791992, 2.593233823776245, 637.2887573242188)","(0.5846887230873108, 0.4941869080066681, 0.4576292037963867)",1,"(0.43841516971588135, 0.4136278033256531)","(-36.7034912109375, 162.5739288330078, -5.559999942779541)",1,nan,0,"(28.364593505859375, -0.7363052368164062, 626.7234497070312)","(0.435344934463501, 0.5016783475875854, 0.4224115014076233)",1,2,8,14193.1986006
1032055933,14193812101,"(0.4444108307361603, 0.41534876823425293)","(-33.57939147949219, 162.06951904296875, -5.559999942779541)",1,3.5615386962890625,1,"(-37.82225799560547, 2.616401195526123, 637.336669921875)","(0.5847774744033813, 0.49413540959358215, 0.4577889144420624)",1,"(0.438697874546051, 0.4103828966617584)","(-36.55619812011719, 163.52499389648438, -5.559999942779541)",1,3.4139862060546875,1,"(28.348262786865234, -0.72408127784729, 626.7567749023438)","(0.4353855848312378, 0.5016503930091858, 0.42252257466316223)",1,2,8,14193.1986006
1032064274,14193820442,"(0.44040989875793457, 0.40500712394714355)","(-35.66412353515625, 165.10061645507812, -5.559999942779541)",1,nan,0,"(-37.830223083496094, 2.6158676147460938, 637.3096923828125)","(0.5847989320755005, 0.49413636326789856, 0.4576989710330963)",1,"(0.4413304030895233, 0.40125513076782227)","(-35.184478759765625, 166.2003173828125, -5.559999942779541)",1,nan,0,"(28.29505157470703, -0.7326459884643555, 626.7109985351562)","(0.43550217151641846, 0.5016700625419617, 0.42236998677253723)",1,2,8,14193.1986006
1032072597,14193828764,"(0.443832129240036, 0.4061424136161804)","(-33.88092041015625, 164.76788330078125, -5.559999942779541)",1,nan,0,"(-37.9268913269043, 2.577481746673584, 637.3605346679688)","(0.5850088596343994, 0.49422287940979004, 0.45786845684051514)",1,"(0.43721264600753784, 0.41106992959976196)","(-37.33009338378906, 163.32363891601562, -5.559999942779541)",1,nan,0,"(28.218303680419922, -0.7069817185401917, 626.7644653320312)","(0.43568259477615356, 0.5016114115715027, 0.42254820466041565)",1,2,8,14193.1986006
1032080930,14193837097,"(0.45208844542503357, 0.40776771306991577)","(-29.578872680664062, 164.29150390625, -5.559999942779541)",1,3.564971923828125,1,"(-37.955989837646484, 2.6081621646881104, 637.448974609375)","(0.5850622653961182, 0.4941549003124237, 0.4581632614135742)",1,"(0.440085768699646, 0.4143316447734833)","(-35.8330078125, 162.36764526367188, -5.559999942779541)",1,3.5918121337890625,1,"(28.21514320373535, -0.6957938075065613, 626.834228515625)","(0.43569695949554443, 0.5015857219696045, 0.42278075218200684)",1,2,8,14193.1986006
1032089272,14193845439,"(0.45211756229400635, 0.40779101848602295)","(-29.563705444335938, 164.28466796875, -5.559999942779541)",1,nan,0,"(-37.96284103393555, 2.5971806049346924, 637.4419555664062)","(0.5850785374641418, 0.49417945742607117, 0.4581398665904999)",1,"(0.43550723791122437, 0.4204637408256531)","(-38.21870422363281, 160.57034301757812, -5.559999942779541)",1,nan,0,"(28.18337059020996, -0.7126745581626892, 626.81591796875)","(0.4357675015926361, 0.5016242265701294, 0.42271971702575684)",1,2,8,14193.1986006
1032097604,14193853771,"(0.4543389081954956, 0.4062873125076294)","(-28.40625, 164.72540283203125, -5.559999942779541)",1,nan,0,"(-38.043701171875, 2.5552444458007812, 637.4922485351562)","(0.5852530002593994, 0.4942739009857178, 0.45830750465393066)",1,"(0.4407252073287964, 0.4081137180328369)","(-35.49983215332031, 164.19009399414062, -5.559999942779541)",1,nan,0,"(28.10421371459961, -0.6982709169387817, 626.8766479492188)","(0.43595409393310547, 0.5015912652015686, 0.42292216420173645)",1,2,8,14193.1986006
1032105936,14193862103,"(0.4513462781906128, 0.4038870930671692)","(-29.965591430664062, 165.42889404296875, -5.559999942779541)",1,3.55865478515625,1,"(-38.06696701049805, 2.5863194465637207, 637.5584716796875)","(0.5852962732315063, 0.4942048490047455, 0.4585282504558563)",1,"(0.43853408098220825, 0.3986206650733948)","(-36.64154052734375, 166.97247314453125, -5.559999942779541)",1,3.3772125244140625,1,"(28.1093807220459, -0.6822192668914795, 626.9489135742188)","(0.4359497129917145, 0.5015544891357422, 0.4231630563735962)",1,2,8,14193.1986006
1032114271,14193870437,"(0.4489283859729767, 0.39974141120910645)","(-31.2254638671875, 166.64398193359375, -5.559999942779541)",1,nan,0,"(-38.07673645019531, 2.573972225189209, 637.5274047851562)","(0.585322380065918, 0.4942322373390198, 0.4584246873855591)",1,"(0.43998366594314575, 0.3845714330673218)","(-35.88621520996094, 171.09027099609375, -5.559999942779541)",1,nan,0,"(28.068939208984375, -0.7037707567214966, 626.9326171875)","(0.4360401928424835, 0.5016036629676819, 0.4231087267398834)",1,2,8,14193.1986006
1032122592,14193878758,"(0.44895103573799133, 0.4059133529663086)","(-31.213653564453125, 164.83502197265625, -5.559999942779541)",1,nan,0,"(-38.16823959350586, 2.539884090423584, 637.5517578125)","(0.5855241417884827, 0.49430885910987854, 0.45850586891174316)",1,"(0.43995505571365356, 0.3845985531806946)","(-35.901123046875, 171.0823211669922, -5.559999942779541)",1,nan,0,"(27.98942756652832, -0.6972678303718567, 626.9891357421875)","(0.43622714281082153, 0.5015887022018433, 0.42329710721969604)",1,2,8,14193.1986006
1032130936,14193887102,"(0.45012062788009644, 0.42077144980430603)","(-30.604232788085938, 160.4801483154297, -5.559999942779541)",1,3.599853515625,1,"(-38.21145248413086, 2.552137613296509, 637.5935668945312)","(0.585615336894989, 0.4942817687988281, 0.458645224571228)",1,"(0.4413354992866516, 0.4015570282936096)","(-35.18182373046875, 166.11184692382812, -5.559999942779541)",1,3.4319000244140625,1,"(27.979148864746094, -0.6879549622535706, 627.0609130859375)","(0.43625783920288086, 0.5015673041343689, 0.42353639006614685)",1,2,8,14193.1986006
1032139268,14193895434,"(0.446217805147171, 0.40461185574531555)","(-32.637847900390625, 165.2164764404297, -5.559999942779541)",1,nan,0,"(-38.222843170166016, 2.541868209838867, 637.5415649414062)","(0.5856478214263916, 0.4943042993545532, 0.4584718942642212)",1,"(0.4381599426269531, 0.3949989080429077)","(-36.83648681640625, 168.03399658203125, -5.559999942779541)",1,nan,0,"(27.927383422851562, -0.7060680985450745, 627.0348510742188)","(0.43637314438819885, 0.5016086101531982, 0.4234495162963867)",1,2,8,14193.1986006
